0.000000E+00, -0.000000E+00, -2.970893E-01, 
1.728156E-03, -2.236068E-02, -2.965836E-01, 
3.456312E-03, -3.163069E-02, -2.960779E-01, 
5.184468E-03, -3.874921E-02, -2.955723E-01, 
6.912624E-03, -4.475494E-02, -2.950667E-01, 
8.640780E-03, -5.005008E-02, -2.945611E-01, 
1.036894E-02, -5.484085E-02, -2.940555E-01, 
1.209709E-02, -5.924974E-02, -2.935499E-01, 
1.382525E-02, -6.335652E-02, -2.930443E-01, 
1.555340E-02, -6.721661E-02, -2.925387E-01, 
1.728156E-02, -7.087032E-02, -2.920331E-01, 
1.900972E-02, -7.434809E-02, -2.915276E-01, 
2.073787E-02, -7.767356E-02, -2.910221E-01, 
2.246603E-02, -8.086554E-02, -2.905165E-01, 
2.419418E-02, -8.393925E-02, -2.900110E-01, 
2.592234E-02, -8.690725E-02, -2.895055E-01, 
2.765049E-02, -8.978003E-02, -2.890000E-01, 
2.937865E-02, -9.256645E-02, -2.884945E-01, 
3.110681E-02, -9.527411E-02, -2.879890E-01, 
3.283496E-02, -9.790953E-02, -2.874835E-01, 
3.456312E-02, -1.004784E-01, -2.869781E-01, 
3.629127E-02, -1.029857E-01, -2.864726E-01, 
3.801943E-02, -1.054359E-01, -2.859672E-01, 
3.974759E-02, -1.078328E-01, -2.854617E-01, 
4.147574E-02, -1.101799E-01, -2.849563E-01, 
4.320390E-02, -1.124803E-01, -2.844508E-01, 
4.493205E-02, -1.147369E-01, -2.839454E-01, 
4.666021E-02, -1.169522E-01, -2.834400E-01, 
4.838837E-02, -1.191284E-01, -2.829346E-01, 
5.011652E-02, -1.212678E-01, -2.824292E-01, 
5.184468E-02, -1.233722E-01, -2.819238E-01, 
5.357283E-02, -1.254434E-01, -2.814184E-01, 
5.530099E-02, -1.274830E-01, -2.809130E-01, 
5.702915E-02, -1.294924E-01, -2.804076E-01, 
5.875730E-02, -1.314732E-01, -2.799022E-01, 
6.048546E-02, -1.334266E-01, -2.793969E-01, 
6.221361E-02, -1.353537E-01, -2.788915E-01, 
6.394177E-02, -1.372556E-01, -2.783861E-01, 
6.566992E-02, -1.391335E-01, -2.778808E-01, 
6.739808E-02, -1.409882E-01, -2.773754E-01, 
6.912624E-02, -1.428207E-01, -2.768700E-01, 
7.085439E-02, -1.446318E-01, -2.763647E-01, 
7.258255E-02, -1.464224E-01, -2.758593E-01, 
7.431070E-02, -1.481931E-01, -2.753540E-01, 
7.603886E-02, -1.499446E-01, -2.748486E-01, 
7.776702E-02, -1.516777E-01, -2.743433E-01, 
7.949517E-02, -1.533930E-01, -2.738379E-01, 
8.122333E-02, -1.550910E-01, -2.733326E-01, 
8.295148E-02, -1.567724E-01, -2.728272E-01, 
8.467964E-02, -1.584376E-01, -2.723219E-01, 
8.640780E-02, -1.600871E-01, -2.718165E-01, 
8.813595E-02, -1.617215E-01, -2.713112E-01, 
8.986411E-02, -1.633412E-01, -2.708058E-01, 
9.159226E-02, -1.649466E-01, -2.703005E-01, 
9.332042E-02, -1.665382E-01, -2.697951E-01, 
9.504858E-02, -1.681163E-01, -2.692898E-01, 
9.677673E-02, -1.696814E-01, -2.687844E-01, 
9.850489E-02, -1.712337E-01, -2.682791E-01, 
1.002330E-01, -1.727737E-01, -2.677737E-01, 
1.019612E-01, -1.743016E-01, -2.672683E-01, 
1.036894E-01, -1.758178E-01, -2.667630E-01, 
1.054175E-01, -1.773226E-01, -2.662576E-01, 
1.071457E-01, -1.788162E-01, -2.657523E-01, 
1.088738E-01, -1.802990E-01, -2.652469E-01, 
1.106020E-01, -1.817712E-01, -2.647415E-01, 
1.123301E-01, -1.832331E-01, -2.642361E-01, 
1.140583E-01, -1.846849E-01, -2.637307E-01, 
1.157864E-01, -1.861269E-01, -2.632253E-01, 
1.175146E-01, -1.875593E-01, -2.627200E-01, 
1.192428E-01, -1.889822E-01, -2.622146E-01, 
1.209709E-01, -1.903960E-01, -2.617092E-01, 
1.226991E-01, -1.918008E-01, -2.612037E-01, 
1.244272E-01, -1.931969E-01, -2.606983E-01, 
1.261554E-01, -1.945844E-01, -2.601929E-01, 
1.278835E-01, -1.959634E-01, -2.596875E-01, 
1.296117E-01, -1.973343E-01, -2.591820E-01, 
1.313398E-01, -1.986971E-01, -2.586766E-01, 
1.330680E-01, -2.000520E-01, -2.581711E-01, 
1.347962E-01, -2.013992E-01, -2.576657E-01, 
1.365243E-01, -2.027388E-01, -2.571602E-01, 
1.382525E-01, -2.040710E-01, -2.566547E-01, 
1.399806E-01, -2.053960E-01, -2.561493E-01, 
1.417088E-01, -2.067138E-01, -2.556438E-01, 
1.434369E-01, -2.080246E-01, -2.551383E-01, 
1.451651E-01, -2.093286E-01, -2.546328E-01, 
1.468933E-01, -2.106259E-01, -2.541272E-01, 
1.486214E-01, -2.119165E-01, -2.536217E-01, 
1.503496E-01, -2.132007E-01, -2.531162E-01, 
1.520777E-01, -2.144785E-01, -2.526106E-01, 
1.538059E-01, -2.157501E-01, -2.521051E-01, 
1.555340E-01, -2.170156E-01, -2.515995E-01, 
1.572622E-01, -2.182750E-01, -2.510939E-01, 
1.589903E-01, -2.195285E-01, -2.505883E-01, 
1.607185E-01, -2.207762E-01, -2.500827E-01, 
1.624467E-01, -2.220182E-01, -2.495771E-01, 
1.641748E-01, -2.232546E-01, -2.490715E-01, 
1.659030E-01, -2.244854E-01, -2.485658E-01, 
1.676311E-01, -2.257108E-01, -2.480602E-01, 
1.693593E-01, -2.269309E-01, -2.475545E-01, 
1.710874E-01, -2.281457E-01, -2.470488E-01, 
1.728156E-01, -2.293554E-01, -2.465431E-01, 
1.745437E-01, -2.305600E-01, -2.460374E-01, 
1.762719E-01, -2.317595E-01, -2.455317E-01, 
1.780001E-01, -2.329542E-01, -2.450259E-01, 
1.797282E-01, -2.341440E-01, -2.445202E-01, 
1.814564E-01, -2.353290E-01, -2.440144E-01, 
1.831845E-01, -2.365094E-01, -2.435086E-01, 
1.849127E-01, -2.376851E-01, -2.430028E-01, 
1.866408E-01, -2.388562E-01, -2.424970E-01, 
1.883690E-01, -2.400229E-01, -2.419911E-01, 
1.900972E-01, -2.411852E-01, -2.414853E-01, 
1.918253E-01, -2.423431E-01, -2.409794E-01, 
1.935535E-01, -2.434967E-01, -2.404735E-01, 
1.952816E-01, -2.446461E-01, -2.399676E-01, 
1.970098E-01, -2.457913E-01, -2.394617E-01, 
1.987379E-01, -2.469324E-01, -2.389558E-01, 
2.004661E-01, -2.480695E-01, -2.384498E-01, 
2.021942E-01, -2.492025E-01, -2.379438E-01, 
2.039224E-01, -2.503317E-01, -2.374378E-01, 
2.056506E-01, -2.514570E-01, -2.369318E-01, 
2.073787E-01, -2.525784E-01, -2.364258E-01, 
2.091069E-01, -2.536961E-01, -2.359197E-01, 
2.108350E-01, -2.548100E-01, -2.354137E-01, 
2.125632E-01, -2.559203E-01, -2.349076E-01, 
2.142913E-01, -2.570270E-01, -2.344015E-01, 
2.160195E-01, -2.581301E-01, -2.338953E-01, 
2.177476E-01, -2.592296E-01, -2.333892E-01, 
2.194758E-01, -2.603257E-01, -2.328830E-01, 
2.212040E-01, -2.614184E-01, -2.323768E-01, 
2.229321E-01, -2.625076E-01, -2.318706E-01, 
2.246603E-01, -2.635936E-01, -2.313643E-01, 
2.263884E-01, -2.646762E-01, -2.308580E-01, 
2.281166E-01, -2.657555E-01, -2.303518E-01, 
2.298447E-01, -2.668317E-01, -2.298454E-01, 
2.315729E-01, -2.679046E-01, -2.293391E-01, 
2.333010E-01, -2.689745E-01, -2.288327E-01, 
2.350292E-01, -2.700412E-01, -2.283263E-01, 
2.367574E-01, -2.711049E-01, -2.278199E-01, 
2.384855E-01, -2.721655E-01, -2.273135E-01, 
2.402137E-01, -2.732232E-01, -2.268070E-01, 
2.419418E-01, -2.742779E-01, -2.263006E-01, 
2.436700E-01, -2.753297E-01, -2.257940E-01, 
2.453981E-01, -2.763786E-01, -2.252875E-01, 
2.471263E-01, -2.774247E-01, -2.247809E-01, 
2.488545E-01, -2.784680E-01, -2.242744E-01, 
2.505826E-01, -2.795085E-01, -2.237677E-01, 
2.523108E-01, -2.805463E-01, -2.232611E-01, 
2.540389E-01, -2.815813E-01, -2.227544E-01, 
2.557671E-01, -2.826137E-01, -2.222477E-01, 
2.574952E-01, -2.836434E-01, -2.217410E-01, 
2.592234E-01, -2.846705E-01, -2.212342E-01, 
2.609515E-01, -2.856950E-01, -2.207275E-01, 
2.626797E-01, -2.867169E-01, -2.202206E-01, 
2.644079E-01, -2.877364E-01, -2.197138E-01, 
2.661360E-01, -2.887533E-01, -2.192069E-01, 
2.678642E-01, -2.897677E-01, -2.187000E-01, 
2.695923E-01, -2.907797E-01, -2.181931E-01, 
2.713205E-01, -2.917893E-01, -2.176861E-01, 
2.730486E-01, -2.927965E-01, -2.171791E-01, 
2.747768E-01, -2.938013E-01, -2.166721E-01, 
2.765049E-01, -2.948038E-01, -2.161651E-01, 
2.782331E-01, -2.958040E-01, -2.156580E-01, 
2.799613E-01, -2.968019E-01, -2.151509E-01, 
2.816894E-01, -2.977975E-01, -2.146437E-01, 
2.834176E-01, -2.987909E-01, -2.141365E-01, 
2.851457E-01, -2.997821E-01, -2.136293E-01, 
2.868739E-01, -3.007710E-01, -2.131221E-01, 
2.886020E-01, -3.017578E-01, -2.126148E-01, 
2.903302E-01, -3.027425E-01, -2.121075E-01, 
2.920584E-01, -3.037251E-01, -2.116001E-01, 
2.937865E-01, -3.047055E-01, -2.110927E-01, 
2.955147E-01, -3.056839E-01, -2.105853E-01, 
2.972428E-01, -3.066602E-01, -2.100779E-01, 
2.989710E-01, -3.076344E-01, -2.095704E-01, 
3.006991E-01, -3.086067E-01, -2.090628E-01, 
3.024273E-01, -3.095770E-01, -2.085553E-01, 
3.041554E-01, -3.105453E-01, -2.080477E-01, 
3.058836E-01, -3.115116E-01, -2.075401E-01, 
3.076118E-01, -3.124760E-01, -2.070324E-01, 
3.093399E-01, -3.134385E-01, -2.065247E-01, 
3.110681E-01, -3.143991E-01, -2.060170E-01, 
3.127962E-01, -3.153578E-01, -2.055092E-01, 
3.145244E-01, -3.163147E-01, -2.050014E-01, 
3.162525E-01, -3.172697E-01, -2.044935E-01, 
3.179807E-01, -3.182229E-01, -2.039856E-01, 
3.197088E-01, -3.191743E-01, -2.034777E-01, 
3.214370E-01, -3.201239E-01, -2.029697E-01, 
3.231652E-01, -3.210718E-01, -2.024617E-01, 
3.248933E-01, -3.220179E-01, -2.019536E-01, 
3.266215E-01, -3.229623E-01, -2.014456E-01, 
3.283496E-01, -3.239049E-01, -2.009374E-01, 
3.300778E-01, -3.248459E-01, -2.004293E-01, 
3.318059E-01, -3.257852E-01, -1.999210E-01, 
3.335341E-01, -3.267228E-01, -1.994128E-01, 
3.352622E-01, -3.276588E-01, -1.989045E-01, 
3.369904E-01, -3.285931E-01, -1.983962E-01, 
3.387186E-01, -3.295258E-01, -1.978878E-01, 
3.404467E-01, -3.304569E-01, -1.973794E-01, 
3.421749E-01, -3.313864E-01, -1.968709E-01, 
3.439030E-01, -3.323144E-01, -1.963624E-01, 
3.456312E-01, -3.332408E-01, -1.958538E-01, 
3.473593E-01, -3.341656E-01, -1.953452E-01, 
3.490875E-01, -3.350889E-01, -1.948366E-01, 
3.508157E-01, -3.360108E-01, -1.943279E-01, 
3.525438E-01, -3.369311E-01, -1.938192E-01, 
3.542720E-01, -3.378499E-01, -1.933104E-01, 
3.560001E-01, -3.387672E-01, -1.928016E-01, 
3.577283E-01, -3.396831E-01, -1.922927E-01, 
3.594564E-01, -3.405976E-01, -1.917838E-01, 
3.611846E-01, -3.415106E-01, -1.912749E-01, 
3.629127E-01, -3.424222E-01, -1.907659E-01, 
3.646409E-01, -3.433323E-01, -1.902568E-01, 
3.663691E-01, -3.442411E-01, -1.897477E-01, 
3.680972E-01, -3.451485E-01, -1.892386E-01, 
3.698254E-01, -3.460546E-01, -1.887294E-01, 
3.715535E-01, -3.469593E-01, -1.882202E-01, 
3.732817E-01, -3.478626E-01, -1.877109E-01, 
3.750098E-01, -3.487646E-01, -1.872016E-01, 
3.767380E-01, -3.496653E-01, -1.866922E-01, 
3.784661E-01, -3.505647E-01, -1.861828E-01, 
3.801943E-01, -3.514628E-01, -1.856733E-01, 
3.819225E-01, -3.523596E-01, -1.851637E-01, 
3.836506E-01, -3.532552E-01, -1.846542E-01, 
3.853788E-01, -3.541494E-01, -1.841445E-01, 
3.871069E-01, -3.550425E-01, -1.836348E-01, 
3.888351E-01, -3.559342E-01, -1.831251E-01, 
3.905632E-01, -3.568248E-01, -1.826153E-01, 
3.922914E-01, -3.577142E-01, -1.821055E-01, 
3.940195E-01, -3.586023E-01, -1.815956E-01, 
3.957477E-01, -3.594892E-01, -1.810857E-01, 
3.974759E-01, -3.603750E-01, -1.805757E-01, 
3.992040E-01, -3.612596E-01, -1.800656E-01, 
4.009322E-01, -3.621430E-01, -1.795555E-01, 
4.026603E-01, -3.630252E-01, -1.790454E-01, 
4.043885E-01, -3.639064E-01, -1.785352E-01, 
4.061166E-01, -3.647864E-01, -1.780249E-01, 
4.078448E-01, -3.656652E-01, -1.775146E-01, 
4.095730E-01, -3.665430E-01, -1.770042E-01, 
4.113011E-01, -3.674196E-01, -1.764938E-01, 
4.130293E-01, -3.682951E-01, -1.759833E-01, 
4.147574E-01, -3.691696E-01, -1.754728E-01, 
4.164856E-01, -3.700430E-01, -1.749622E-01, 
4.182137E-01, -3.709153E-01, -1.744515E-01, 
4.199419E-01, -3.717866E-01, -1.739408E-01, 
4.216700E-01, -3.726568E-01, -1.734300E-01, 
4.233982E-01, -3.735260E-01, -1.729192E-01, 
4.251264E-01, -3.743941E-01, -1.724083E-01, 
4.268545E-01, -3.752612E-01, -1.718974E-01, 
4.285827E-01, -3.761273E-01, -1.713864E-01, 
4.303108E-01, -3.769924E-01, -1.708753E-01, 
4.320390E-01, -3.778565E-01, -1.703642E-01, 
4.337671E-01, -3.787196E-01, -1.698531E-01, 
4.354953E-01, -3.795818E-01, -1.693418E-01, 
4.372234E-01, -3.804430E-01, -1.688305E-01, 
4.389516E-01, -3.813032E-01, -1.683192E-01, 
4.406798E-01, -3.821624E-01, -1.678078E-01, 
4.424079E-01, -3.830207E-01, -1.672963E-01, 
4.441361E-01, -3.838781E-01, -1.667847E-01, 
4.458642E-01, -3.847345E-01, -1.662731E-01, 
4.475924E-01, -3.855900E-01, -1.657615E-01, 
4.493205E-01, -3.864446E-01, -1.652498E-01, 
4.510487E-01, -3.872983E-01, -1.647380E-01, 
4.527769E-01, -3.881511E-01, -1.642261E-01, 
4.545050E-01, -3.890030E-01, -1.637142E-01, 
4.562332E-01, -3.898541E-01, -1.632022E-01, 
4.579613E-01, -3.907042E-01, -1.626902E-01, 
4.596895E-01, -3.915535E-01, -1.621781E-01, 
4.614176E-01, -3.924019E-01, -1.616659E-01, 
4.631458E-01, -3.932494E-01, -1.611537E-01, 
4.648739E-01, -3.940962E-01, -1.606414E-01, 
4.666021E-01, -3.949420E-01, -1.601290E-01, 
4.683303E-01, -3.957871E-01, -1.596166E-01, 
4.700584E-01, -3.966313E-01, -1.591041E-01, 
4.717866E-01, -3.974747E-01, -1.585915E-01, 
4.735147E-01, -3.983172E-01, -1.580789E-01, 
4.752429E-01, -3.991590E-01, -1.575662E-01, 
4.769710E-01, -4.000000E-01, -1.570534E-01, 
4.786992E-01, -4.008402E-01, -1.565406E-01, 
4.804273E-01, -4.016796E-01, -1.560277E-01, 
4.821555E-01, -4.025182E-01, -1.555147E-01, 
4.838837E-01, -4.033561E-01, -1.550017E-01, 
4.856118E-01, -4.041931E-01, -1.544885E-01, 
4.873400E-01, -4.050295E-01, -1.539754E-01, 
4.890681E-01, -4.058650E-01, -1.534621E-01, 
4.907963E-01, -4.066999E-01, -1.529488E-01, 
4.925244E-01, -4.075339E-01, -1.524354E-01, 
4.942526E-01, -4.083673E-01, -1.519219E-01, 
4.959807E-01, -4.091999E-01, -1.514084E-01, 
4.977089E-01, -4.100318E-01, -1.508948E-01, 
4.994371E-01, -4.108630E-01, -1.503811E-01, 
5.011652E-01, -4.116935E-01, -1.498674E-01, 
5.028934E-01, -4.125233E-01, -1.493535E-01, 
5.046215E-01, -4.133523E-01, -1.488397E-01, 
5.063497E-01, -4.141807E-01, -1.483257E-01, 
5.080778E-01, -4.150084E-01, -1.478116E-01, 
5.098060E-01, -4.158354E-01, -1.472975E-01, 
5.115342E-01, -4.166618E-01, -1.467833E-01, 
5.132623E-01, -4.174875E-01, -1.462691E-01, 
5.149905E-01, -4.183125E-01, -1.457547E-01, 
5.167186E-01, -4.191368E-01, -1.452403E-01, 
5.184468E-01, -4.199605E-01, -1.447258E-01, 
5.201749E-01, -4.207836E-01, -1.442112E-01, 
5.219031E-01, -4.216060E-01, -1.436966E-01, 
5.236312E-01, -4.224278E-01, -1.431819E-01, 
5.253594E-01, -4.232489E-01, -1.426671E-01, 
5.270876E-01, -4.240695E-01, -1.421522E-01, 
5.288157E-01, -4.248894E-01, -1.416372E-01, 
5.305439E-01, -4.257087E-01, -1.411222E-01, 
5.322720E-01, -4.265273E-01, -1.406071E-01, 
5.340002E-01, -4.273454E-01, -1.400919E-01, 
5.357283E-01, -4.281629E-01, -1.395766E-01, 
5.374565E-01, -4.289798E-01, -1.390613E-01, 
5.391846E-01, -4.297961E-01, -1.385458E-01, 
5.409128E-01, -4.306118E-01, -1.380303E-01, 
5.426410E-01, -4.314270E-01, -1.375147E-01, 
5.443691E-01, -4.322415E-01, -1.369991E-01, 
5.460973E-01, -4.330555E-01, -1.364833E-01, 
5.478254E-01, -4.338690E-01, -1.359675E-01, 
5.495536E-01, -4.346818E-01, -1.354516E-01, 
5.512817E-01, -4.354942E-01, -1.349356E-01, 
5.530099E-01, -4.363059E-01, -1.344195E-01, 
5.547380E-01, -4.371172E-01, -1.339033E-01, 
5.564662E-01, -4.379279E-01, -1.333871E-01, 
5.581944E-01, -4.387380E-01, -1.328707E-01, 
5.599225E-01, -4.395477E-01, -1.323543E-01, 
5.616507E-01, -4.403568E-01, -1.318378E-01, 
5.633788E-01, -4.411653E-01, -1.313212E-01, 
5.651070E-01, -4.419734E-01, -1.308046E-01, 
5.668351E-01, -4.427810E-01, -1.302878E-01, 
5.685633E-01, -4.435880E-01, -1.297709E-01, 
5.702915E-01, -4.443946E-01, -1.292540E-01, 
5.720196E-01, -4.452006E-01, -1.287370E-01, 
5.737478E-01, -4.460062E-01, -1.282199E-01, 
5.754759E-01, -4.468112E-01, -1.277027E-01, 
5.772041E-01, -4.476158E-01, -1.271854E-01, 
5.789322E-01, -4.484199E-01, -1.266681E-01, 
5.806604E-01, -4.492236E-01, -1.261506E-01, 
5.823885E-01, -4.500267E-01, -1.256331E-01, 
5.841167E-01, -4.508294E-01, -1.251154E-01, 
5.858449E-01, -4.516316E-01, -1.245977E-01, 
5.875730E-01, -4.524334E-01, -1.240799E-01, 
5.893012E-01, -4.532347E-01, -1.235620E-01, 
5.910293E-01, -4.540356E-01, -1.230440E-01, 
5.927575E-01, -4.548360E-01, -1.225259E-01, 
5.944856E-01, -4.556359E-01, -1.220077E-01, 
5.962138E-01, -4.564355E-01, -1.214894E-01, 
5.979419E-01, -4.572346E-01, -1.209711E-01, 
5.996701E-01, -4.580332E-01, -1.204526E-01, 
6.013983E-01, -4.588315E-01, -1.199341E-01, 
6.031264E-01, -4.596293E-01, -1.194154E-01, 
6.048546E-01, -4.604267E-01, -1.188967E-01, 
6.065827E-01, -4.612237E-01, -1.183779E-01, 
6.083109E-01, -4.620202E-01, -1.178590E-01, 
6.100390E-01, -4.628164E-01, -1.173399E-01, 
6.117672E-01, -4.636122E-01, -1.168208E-01, 
6.134954E-01, -4.644075E-01, -1.163016E-01, 
6.152235E-01, -4.652025E-01, -1.157823E-01, 
6.169517E-01, -4.659971E-01, -1.152629E-01, 
6.186798E-01, -4.667913E-01, -1.147434E-01, 
6.204080E-01, -4.675851E-01, -1.142238E-01, 
6.221361E-01, -4.683785E-01, -1.137041E-01, 
6.238643E-01, -4.691716E-01, -1.131843E-01, 
6.255924E-01, -4.699642E-01, -1.126645E-01, 
6.273206E-01, -4.707565E-01, -1.121445E-01, 
6.290488E-01, -4.715485E-01, -1.116244E-01, 
6.307769E-01, -4.723401E-01, -1.111042E-01, 
6.325051E-01, -4.731313E-01, -1.105839E-01, 
6.342332E-01, -4.739221E-01, -1.100635E-01, 
6.359614E-01, -4.747127E-01, -1.095431E-01, 
6.376895E-01, -4.755028E-01, -1.090225E-01, 
6.394177E-01, -4.762927E-01, -1.085018E-01, 
6.411458E-01, -4.770821E-01, -1.079810E-01, 
6.428740E-01, -4.778713E-01, -1.074601E-01, 
6.446022E-01, -4.786601E-01, -1.069391E-01, 
6.463303E-01, -4.794486E-01, -1.064180E-01, 
6.480585E-01, -4.802367E-01, -1.058968E-01, 
6.497866E-01, -4.810245E-01, -1.053755E-01, 
6.515148E-01, -4.818121E-01, -1.048541E-01, 
6.532429E-01, -4.825992E-01, -1.043326E-01, 
6.549711E-01, -4.833861E-01, -1.038110E-01, 
6.566992E-01, -4.841727E-01, -1.032893E-01, 
6.584274E-01, -4.849590E-01, -1.027675E-01, 
6.601556E-01, -4.857449E-01, -1.022455E-01, 
6.618837E-01, -4.865306E-01, -1.017235E-01, 
6.636119E-01, -4.873159E-01, -1.012014E-01, 
6.653400E-01, -4.881010E-01, -1.006791E-01, 
6.670682E-01, -4.888858E-01, -1.001568E-01, 
6.687963E-01, -4.896702E-01, -9.963430E-02, 
6.705245E-01, -4.904544E-01, -9.911173E-02, 
6.722527E-01, -4.912384E-01, -9.858905E-02, 
6.739808E-01, -4.920220E-01, -9.806626E-02, 
6.757090E-01, -4.928054E-01, -9.754337E-02, 
6.774371E-01, -4.935885E-01, -9.702036E-02, 
6.791653E-01, -4.943713E-01, -9.649724E-02, 
6.808934E-01, -4.951539E-01, -9.597402E-02, 
6.826216E-01, -4.959362E-01, -9.545068E-02, 
6.843497E-01, -4.967182E-01, -9.492723E-02, 
6.860779E-01, -4.975000E-01, -9.440367E-02, 
6.878061E-01, -4.982815E-01, -9.388000E-02, 
6.895342E-01, -4.990628E-01, -9.335622E-02, 
6.912624E-01, -4.998438E-01, -9.283232E-02, 
6.929905E-01, -5.006246E-01, -9.230831E-02, 
6.947187E-01, -5.014052E-01, -9.178419E-02, 
6.964468E-01, -5.021855E-01, -9.125995E-02, 
6.981750E-01, -5.029655E-01, -9.073560E-02, 
6.999031E-01, -5.037454E-01, -9.021113E-02, 
7.016313E-01, -5.045250E-01, -8.968655E-02, 
7.033595E-01, -5.053044E-01, -8.916186E-02, 
7.050876E-01, -5.060835E-01, -8.863704E-02, 
7.068158E-01, -5.068625E-01, -8.811211E-02, 
7.085439E-01, -5.076412E-01, -8.758707E-02, 
7.102721E-01, -5.084197E-01, -8.706191E-02, 
7.120002E-01, -5.091980E-01, -8.653663E-02, 
7.137284E-01, -5.099760E-01, -8.601123E-02, 
7.154565E-01, -5.107539E-01, -8.548571E-02, 
7.171847E-01, -5.115316E-01, -8.496008E-02, 
7.189129E-01, -5.123091E-01, -8.443432E-02, 
7.206410E-01, -5.130863E-01, -8.390845E-02, 
7.223692E-01, -5.138634E-01, -8.338245E-02, 
7.240973E-01, -5.146403E-01, -8.285634E-02, 
7.258255E-01, -5.154170E-01, -8.233011E-02, 
7.275536E-01, -5.161935E-01, -8.180375E-02, 
7.292818E-01, -5.169698E-01, -8.127727E-02, 
7.310100E-01, -5.177459E-01, -8.075067E-02, 
7.327381E-01, -5.185219E-01, -8.022395E-02, 
7.344663E-01, -5.192977E-01, -7.969711E-02, 
